Username,Datetime,Tweet Id,Text,likeCount,Media,Source,ReplyCount,RetweetCount
2Uinc,2022-02-10 18:37:36+00:00,1491843812397916168,"Read insights, predictions, and opinions from higher ed experts—including 2U Co-Founder &amp; CEO @chippaucek and 2U Chief Open Education Officer @agarwaledu—on emerging and accelerated trends in online education and the future of distance learning: https://t.co/kfCpd5JaMc",6,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,2
2Uinc,2022-02-09 17:08:06+00:00,1491458898443653121,"Four new online degree programs in areas like #datascience and #projectmanagement are expected to open in August ‘22 to learners in Australia and around the world, expanding access to high-demand careers. (2/2)",2,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
2Uinc,2022-02-09 17:08:05+00:00,1491458896388837376,World-renowned @Sydney_Uni will offer graduate degree programs online for the first time through an expanded partnership with @2Uinc / @edXonline. https://t.co/UmMgZJJWPQ,18,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,8
2Uinc,2022-02-08 18:48:47+00:00,1491121851950833664,"A new partnership between @linuxfoundation, @UPV and @edxonline will bring “Introduction to Linux” to the edX marketplace in Spanish, increasing access to a world-class online course in which over 1 million people have enrolled. Learn more: https://t.co/IX92FILeLE https://t.co/3b3FldT1Eh",11,"[Photo(previewUrl='https://pbs.twimg.com/media/FLGHXlJWYAoBQjr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FLGHXlJWYAoBQjr?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2
2Uinc,2022-02-07 21:05:22+00:00,1490793833294188548,2U Chief Open Education Officer @agarwaledu says a new age of learner-centricity has arrived—and it’s here to stay. Hear his thoughts on 4 trends that are unlocking potential for learners &amp; why now is the time for digital transformation. https://t.co/vS6kf69wVO,5,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,4
2Uinc,2022-02-04 19:10:15+00:00,1489677699811622915,"Meet Director of Program Management Ebony Middleton, who works in partnership with academic powerhouse @Morehouse. Learn more about her unique role and how being a member of BNet inspires her work: https://t.co/p0DNf6lbBd",7,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,3
2Uinc,2022-02-04 19:10:14+00:00,1489677698456772615,"This #BlackHistoryMonth, we’re having conversations with 2U employees who support our #HBCU partners and lead our Black Engagement Network. #LifeAt2U 1/2",2,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
2Uinc,2022-02-03 16:04:24+00:00,1489268541857611780,"Introducing a 2U Trailblazer Award winner: Alyssa Zawack. She leads a team that supports learners in attaining the degrees of their dreams, all while keeping her eyes focused on the big picture &amp; her heart on real human connection. Read more: https://t.co/QfweqQqMXe #Lifeat2U",3,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
2Uinc,2022-02-03 00:43:00+00:00,1489036665842716679,@ajcarrillo @nandoodles @ajcarrillo - This isn't one of our ads.,2,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
2Uinc,2022-02-02 17:40:11+00:00,1488930261404426243,"2U Chief Learning Officer @luyenchou discusses the transformation of online pedagogy, the potential of emerging technologies, the beauty of simple data, essential human skills, and more on the @Campus_Tech Insider podcast. Listen now: https://t.co/r87YfJVFjb https://t.co/TmsxST2V8W",7,"[Photo(previewUrl='https://pbs.twimg.com/media/FKm-LlgXMAELYYY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FKm-LlgXMAELYYY?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,4
